Date	Date (UTC)	Month	Day	Hour (UTC)	Water temp
12.46	1/13/13	1	13	11	9.98
12.5	1/13/13	1	13	12	9.98
12.54	1/13/13	1	13	13	9.98
12.58	1/13/13	1	13	14	9.99
12.62	1/13/13	1	13	15	9.99
12.67	1/13/13	1	13	16	9.99
12.71	1/13/13	1	13	17	10
12.75	1/13/13	1	13	18	10
12.79	1/13/13	1	13	19	10
12.83	1/13/13	1	13	20	10.01
12.87	1/13/13	1	13	21	10.01
12.92	1/13/13	1	13	22	10.01
12.96	1/13/13	1	13	23	10.02
13	1/14/13	1	14	0	10.02
13.04	1/14/13	1	14	1	10.02
13.08	1/14/13	1	14	2	10.03
13.12	1/14/13	1	14	3	10.03
13.17	1/14/13	1	14	4	10.03
13.21	1/14/13	1	14	5	10.04
13.25	1/14/13	1	14	6	10.04
13.29	1/14/13	1	14	7	10.04
13.33	1/14/13	1	14	8	10.04
13.37	1/14/13	1	14	9	10.05
13.42	1/14/13	1	14	10	10.05
13.46	1/14/13	1	14	11	10.05
13.5	1/14/13	1	14	12	10.06
13.54	1/14/13	1	14	13	10.06
13.58	1/14/13	1	14	14	10.06
13.62	1/14/13	1	14	15	10.07
13.67	1/14/13	1	14	16	10.07
13.71	1/14/13	1	14	17	10.07
13.75	1/14/13	1	14	18	10.08
13.79	1/14/13	1	14	19	10.08
13.83	1/14/13	1	14	20	10.08
13.87	1/14/13	1	14	21	10.09
13.92	1/14/13	1	14	22	10.09
13.96	1/14/13	1	14	23	10.09
14	1/15/13	1	15	0	10.1
14.04	1/15/13	1	15	1	10.1
14.08	1/15/13	1	15	2	10.1
14.12	1/15/13	1	15	3	10.11
14.17	1/15/13	1	15	4	10.11
14.21	1/15/13	1	15	5	10.11
14.25	1/15/13	1	15	6	10.12
14.29	1/15/13	1	15	7	10.12
14.33	1/15/13	1	15	8	10.12
14.37	1/15/13	1	15	9	10.13
14.42	1/15/13	1	15	10	10.13
14.46	1/15/13	1	15	11	10.13
14.5	1/15/13	1	15	12	10.14
14.54	1/15/13	1	15	13	10.14
14.58	1/15/13	1	15	14	10.14
14.62	1/15/13	1	15	15	10.15
14.67	1/15/13	1	15	16	10.15
14.71	1/15/13	1	15	17	10.15
14.75	1/15/13	1	15	18	10.16
14.79	1/15/13	1	15	19	10.16
14.83	1/15/13	1	15	20	10.16
14.87	1/15/13	1	15	21	10.16
14.92	1/15/13	1	15	22	10.17
14.96	1/15/13	1	15	23	10.17
15	1/16/13	1	16	0	10.17
15.04	1/16/13	1	16	1	10.18
15.08	1/16/13	1	16	2	10.18
15.12	1/16/13	1	16	3	10.18
15.17	1/16/13	1	16	4	10.19
15.21	1/16/13	1	16	5	10.19
15.25	1/16/13	1	16	6	10.19
15.29	1/16/13	1	16	7	10.2
15.33	1/16/13	1	16	8	10.2
15.37	1/16/13	1	16	9	10.2
15.42	1/16/13	1	16	10	10.21
15.46	1/16/13	1	16	11	10.21
15.5	1/16/13	1	16	12	10.21
15.54	1/16/13	1	16	13	10.22
15.58	1/16/13	1	16	14	10.22
15.62	1/16/13	1	16	15	10.22
15.67	1/16/13	1	16	16	10.23
15.71	1/16/13	1	16	17	10.23
15.75	1/16/13	1	16	18	10.23
15.79	1/16/13	1	16	19	10.24
15.83	1/16/13	1	16	20	10.24
15.87	1/16/13	1	16	21	10.24
15.92	1/16/13	1	16	22	10.25
15.96	1/16/13	1	16	23	10.25
16	1/17/13	1	17	0	10.25
16.04	1/17/13	1	17	1	10.26
16.08	1/17/13	1	17	2	10.26
16.12	1/17/13	1	17	3	10.26
16.17	1/17/13	1	17	4	10.27
16.21	1/17/13	1	17	5	10.27
16.25	1/17/13	1	17	6	10.27
16.29	1/17/13	1	17	7	10.28
16.33	1/17/13	1	17	8	10.28
16.37	1/17/13	1	17	9	10.28
16.42	1/17/13	1	17	10	10.28
16.46	1/17/13	1	17	11	10.29
16.5	1/17/13	1	17	12	10.29
16.54	1/17/13	1	17	13	10.29
16.58	1/17/13	1	17	14	10.3
16.62	1/17/13	1	17	15	10.3
16.67	1/17/13	1	17	16	10.3
16.71	1/17/13	1	17	17	10.31
16.75	1/17/13	1	17	18	10.31
16.79	1/17/13	1	17	19	10.31
16.83	1/17/13	1	17	20	10.32
16.87	1/17/13	1	17	21	10.32
16.92	1/17/13	1	17	22	10.32
16.96	1/17/13	1	17	23	10.33
17	1/18/13	1	18	0	10.33
17.04	1/18/13	1	18	1	10.33
17.08	1/18/13	1	18	2	10.34
17.12	1/18/13	1	18	3	10.34
17.17	1/18/13	1	18	4	10.34
17.21	1/18/13	1	18	5	10.35
17.25	1/18/13	1	18	6	10.35
17.29	1/18/13	1	18	7	10.35
17.33	1/18/13	1	18	8	10.36
17.37	1/18/13	1	18	9	10.36
17.42	1/18/13	1	18	10	10.36
17.46	1/18/13	1	18	11	10.37
17.5	1/18/13	1	18	12	10.37
17.54	1/18/13	1	18	13	10.37
17.58	1/18/13	1	18	14	10.38
17.62	1/18/13	1	18	15	10.38
17.67	1/18/13	1	18	16	10.38
17.71	1/18/13	1	18	17	10.39
17.75	1/18/13	1	18	18	10.39
17.79	1/18/13	1	18	19	10.39
17.83	1/18/13	1	18	20	10.39
17.87	1/18/13	1	18	21	10.4
17.92	1/18/13	1	18	22	10.4
17.96	1/18/13	1	18	23	10.4
18	1/19/13	1	19	0	10.41
18.04	1/19/13	1	19	1	10.41
18.08	1/19/13	1	19	2	10.41
18.12	1/19/13	1	19	3	10.42
18.17	1/19/13	1	19	4	10.42
18.21	1/19/13	1	19	5	10.42
18.25	1/19/13	1	19	6	10.43
18.29	1/19/13	1	19	7	10.43
18.33	1/19/13	1	19	8	10.43
18.37	1/19/13	1	19	9	10.44
18.42	1/19/13	1	19	10	10.44
18.46	1/19/13	1	19	11	10.44
18.5	1/19/13	1	19	12	10.45
18.54	1/19/13	1	19	13	10.45
18.58	1/19/13	1	19	14	10.45
18.62	1/19/13	1	19	15	10.46
18.67	1/19/13	1	19	16	10.46
18.71	1/19/13	1	19	17	10.46
18.75	1/19/13	1	19	18	10.47
18.79	1/19/13	1	19	19	10.47
18.83	1/19/13	1	19	20	10.47
18.87	1/19/13	1	19	21	10.48
18.92	1/19/13	1	19	22	10.48
18.96	1/19/13	1	19	23	10.48
19	1/20/13	1	20	0	10.49
19.04	1/20/13	1	20	1	10.49
19.08	1/20/13	1	20	2	10.49
19.12	1/20/13	1	20	3	10.5
19.17	1/20/13	1	20	4	10.5
19.21	1/20/13	1	20	5	10.5
19.25	1/20/13	1	20	6	10.5
19.29	1/20/13	1	20	7	10.51
19.33	1/20/13	1	20	8	10.51
19.37	1/20/13	1	20	9	10.51
19.42	1/20/13	1	20	10	10.52
19.46	1/20/13	1	20	11	10.52
19.5	1/20/13	1	20	12	10.52
19.54	1/20/13	1	20	13	10.53
19.58	1/20/13	1	20	14	10.53
19.62	1/20/13	1	20	15	10.53
19.67	1/20/13	1	20	16	10.54
19.71	1/20/13	1	20	17	10.54
19.75	1/20/13	1	20	18	10.54
19.79	1/20/13	1	20	19	10.55
19.83	1/20/13	1	20	20	10.55
19.87	1/20/13	1	20	21	10.55
19.92	1/20/13	1	20	22	10.56
19.96	1/20/13	1	20	23	10.56
20	1/21/13	1	21	0	10.56
20.04	1/21/13	1	21	1	10.57
20.08	1/21/13	1	21	2	10.57
20.12	1/21/13	1	21	3	10.57
20.17	1/21/13	1	21	4	10.58
20.21	1/21/13	1	21	5	10.58
20.25	1/21/13	1	21	6	10.58
20.29	1/21/13	1	21	7	10.59
20.33	1/21/13	1	21	8	10.59
20.37	1/21/13	1	21	9	10.59
20.42	1/21/13	1	21	10	10.6
20.46	1/21/13	1	21	11	10.6
20.5	1/21/13	1	21	12	10.6
20.54	1/21/13	1	21	13	10.6
20.58	1/21/13	1	21	14	10.61
20.62	1/21/13	1	21	15	10.61
20.67	1/21/13	1	21	16	10.61
20.71	1/21/13	1	21	17	10.62
20.75	1/21/13	1	21	18	10.62
20.79	1/21/13	1	21	19	10.62
20.83	1/21/13	1	21	20	10.63
20.87	1/21/13	1	21	21	10.63
20.92	1/21/13	1	21	22	10.63
20.96	1/21/13	1	21	23	10.64
21	1/22/13	1	22	0	10.64
21.04	1/22/13	1	22	1	10.64
21.08	1/22/13	1	22	2	10.65
21.12	1/22/13	1	22	3	10.65
21.17	1/22/13	1	22	4	10.65
21.21	1/22/13	1	22	5	10.66
21.25	1/22/13	1	22	6	10.66
21.29	1/22/13	1	22	7	10.66
21.33	1/22/13	1	22	8	10.67
21.37	1/22/13	1	22	9	10.67
21.42	1/22/13	1	22	10	10.67
21.46	1/22/13	1	22	11	10.68
21.5	1/22/13	1	22	12	10.68
21.54	1/22/13	1	22	13	10.68
21.58	1/22/13	1	22	14	10.69
21.62	1/22/13	1	22	15	10.69
21.67	1/22/13	1	22	16	10.69
21.71	1/22/13	1	22	17	10.69
21.75	1/22/13	1	22	18	10.7
21.79	1/22/13	1	22	19	10.7
21.83	1/22/13	1	22	20	10.7
21.87	1/22/13	1	22	21	10.71
21.92	1/22/13	1	22	22	10.71
21.96	1/22/13	1	22	23	10.71
22	1/23/13	1	23	0	10.72
22.04	1/23/13	1	23	1	10.72
22.08	1/23/13	1	23	2	10.72
22.12	1/23/13	1	23	3	10.73
22.17	1/23/13	1	23	4	10.73
22.21	1/23/13	1	23	5	10.73
22.25	1/23/13	1	23	6	10.74
22.29	1/23/13	1	23	7	10.74
22.33	1/23/13	1	23	8	10.74
22.37	1/23/13	1	23	9	10.75
22.42	1/23/13	1	23	10	10.75
22.46	1/23/13	1	23	11	10.75
22.5	1/23/13	1	23	12	10.76
22.54	1/23/13	1	23	13	10.76
22.58	1/23/13	1	23	14	10.76
22.62	1/23/13	1	23	15	10.77
22.67	1/23/13	1	23	16	10.77
22.71	1/23/13	1	23	17	10.77
22.75	1/23/13	1	23	18	10.78
22.79	1/23/13	1	23	19	10.78
22.83	1/23/13	1	23	20	10.78
22.87	1/23/13	1	23	21	10.78
22.92	1/23/13	1	23	22	10.79
22.96	1/23/13	1	23	23	10.79
23	1/24/13	1	24	0	10.79
23.04	1/24/13	1	24	1	10.8
23.08	1/24/13	1	24	2	10.8
23.12	1/24/13	1	24	3	10.8
23.17	1/24/13	1	24	4	10.81
23.21	1/24/13	1	24	5	10.81
23.25	1/24/13	1	24	6	10.81
23.29	1/24/13	1	24	7	10.82
23.33	1/24/13	1	24	8	10.82
23.37	1/24/13	1	24	9	10.82
23.42	1/24/13	1	24	10	10.83
23.46	1/24/13	1	24	11	10.83
23.5	1/24/13	1	24	12	10.83
23.54	1/24/13	1	24	13	10.84
23.58	1/24/13	1	24	14	10.84
23.62	1/24/13	1	24	15	10.84
23.67	1/24/13	1	24	16	10.85
23.71	1/24/13	1	24	17	10.85
23.75	1/24/13	1	24	18	10.85
23.79	1/24/13	1	24	19	10.86
23.83	1/24/13	1	24	20	10.86
23.87	1/24/13	1	24	21	10.86
23.92	1/24/13	1	24	22	10.86
23.96	1/24/13	1	24	23	10.87
24	1/25/13	1	25	0	10.87
24.04	1/25/13	1	25	1	10.87
24.08	1/25/13	1	25	2	10.88
24.12	1/25/13	1	25	3	10.88
24.17	1/25/13	1	25	4	10.88
24.21	1/25/13	1	25	5	10.89
24.25	1/25/13	1	25	6	10.89
24.29	1/25/13	1	25	7	10.89
24.33	1/25/13	1	25	8	10.9
24.37	1/25/13	1	25	9	10.9
24.42	1/25/13	1	25	10	10.9
24.46	1/25/13	1	25	11	10.91
24.5	1/25/13	1	25	12	10.91
24.54	1/25/13	1	25	13	10.91
24.58	1/25/13	1	25	14	10.92
24.62	1/25/13	1	25	15	10.92
24.67	1/25/13	1	25	16	10.92
24.71	1/25/13	1	25	17	10.93
24.75	1/25/13	1	25	18	10.93
24.79	1/25/13	1	25	19	10.93
24.83	1/25/13	1	25	20	10.94
24.87	1/25/13	1	25	21	10.94
24.92	1/25/13	1	25	22	10.94
24.96	1/25/13	1	25	23	10.94
25	1/26/13	1	26	0	10.95
25.04	1/26/13	1	26	1	10.95
25.08	1/26/13	1	26	2	10.95
25.12	1/26/13	1	26	3	10.96
25.17	1/26/13	1	26	4	10.96
25.21	1/26/13	1	26	5	10.96
25.25	1/26/13	1	26	6	10.97
25.29	1/26/13	1	26	7	10.97
25.33	1/26/13	1	26	8	10.97
25.37	1/26/13	1	26	9	10.98
25.42	1/26/13	1	26	10	10.98
25.46	1/26/13	1	26	11	10.98
25.5	1/26/13	1	26	12	10.99
25.54	1/26/13	1	26	13	10.99
25.58	1/26/13	1	26	14	10.99
25.62	1/26/13	1	26	15	11
25.67	1/26/13	1	26	16	11
25.71	1/26/13	1	26	17	11
25.75	1/26/13	1	26	18	11.01
25.79	1/26/13	1	26	19	11.01
25.83	1/26/13	1	26	20	11.01
25.87	1/26/13	1	26	21	11.01
25.92	1/26/13	1	26	22	11.02
25.96	1/26/13	1	26	23	11.02
26	1/27/13	1	27	0	11.02
26.04	1/27/13	1	27	1	11.03
26.08	1/27/13	1	27	2	11.03
26.12	1/27/13	1	27	3	11.03
26.17	1/27/13	1	27	4	11.04
26.21	1/27/13	1	27	5	11.04
26.25	1/27/13	1	27	6	11.04
26.29	1/27/13	1	27	7	11.05
26.33	1/27/13	1	27	8	11.05
26.37	1/27/13	1	27	9	11.05
26.42	1/27/13	1	27	10	11.06
26.46	1/27/13	1	27	11	11.06
26.5	1/27/13	1	27	12	11.06
26.54	1/27/13	1	27	13	11.07
26.58	1/27/13	1	27	14	11.07
26.62	1/27/13	1	27	15	11.07
26.67	1/27/13	1	27	16	11.08
26.71	1/27/13	1	27	17	11.08
26.75	1/27/13	1	27	18	11.08
26.79	1/27/13	1	27	19	11.09
26.83	1/27/13	1	27	20	11.09
26.87	1/27/13	1	27	21	11.09
26.92	1/27/13	1	27	22	11.09
26.96	1/27/13	1	27	23	11.1
27	1/28/13	1	28	0	11.1
27.04	1/28/13	1	28	1	11.1
27.08	1/28/13	1	28	2	11.11
27.12	1/28/13	1	28	3	11.11
27.17	1/28/13	1	28	4	11.11
27.21	1/28/13	1	28	5	11.12
27.25	1/28/13	1	28	6	11.12
27.29	1/28/13	1	28	7	11.12
27.33	1/28/13	1	28	8	11.13
27.37	1/28/13	1	28	9	11.13
27.42	1/28/13	1	28	10	11.13
27.46	1/28/13	1	28	11	11.14
27.5	1/28/13	1	28	12	11.14
27.54	1/28/13	1	28	13	11.14
27.58	1/28/13	1	28	14	11.15
27.62	1/28/13	1	28	15	11.15
27.67	1/28/13	1	28	16	11.15
27.71	1/28/13	1	28	17	11.16
27.75	1/28/13	1	28	18	11.16
27.79	1/28/13	1	28	19	11.16
27.83	1/28/13	1	28	20	11.16
27.87	1/28/13	1	28	21	11.17
27.92	1/28/13	1	28	22	11.17
27.96	1/28/13	1	28	23	11.17
28	1/29/13	1	29	0	11.18
28.04	1/29/13	1	29	1	11.18
28.08	1/29/13	1	29	2	11.18
28.12	1/29/13	1	29	3	11.19
28.17	1/29/13	1	29	4	11.19
28.21	1/29/13	1	29	5	11.19
28.25	1/29/13	1	29	6	11.2
28.29	1/29/13	1	29	7	11.2
28.33	1/29/13	1	29	8	11.2
28.37	1/29/13	1	29	9	11.21
28.42	1/29/13	1	29	10	11.21
28.46	1/29/13	1	29	11	11.21
28.5	1/29/13	1	29	12	11.22
28.54	1/29/13	1	29	13	11.22
28.58	1/29/13	1	29	14	11.22
28.62	1/29/13	1	29	15	11.22
28.67	1/29/13	1	29	16	11.23
28.71	1/29/13	1	29	17	11.23
28.75	1/29/13	1	29	18	11.23
28.79	1/29/13	1	29	19	11.24
28.83	1/29/13	1	29	20	11.24
28.87	1/29/13	1	29	21	11.24
28.92	1/29/13	1	29	22	11.25
28.96	1/29/13	1	29	23	11.25
29	1/30/13	1	30	0	11.25
29.04	1/30/13	1	30	1	11.26
29.08	1/30/13	1	30	2	11.26
29.12	1/30/13	1	30	3	11.26
29.17	1/30/13	1	30	4	11.27
29.21	1/30/13	1	30	5	11.27
29.25	1/30/13	1	30	6	11.27
29.29	1/30/13	1	30	7	11.28
29.33	1/30/13	1	30	8	11.28
29.37	1/30/13	1	30	9	11.28
29.42	1/30/13	1	30	10	11.29
29.46	1/30/13	1	30	11	11.29
29.5	1/30/13	1	30	12	11.29
29.54	1/30/13	1	30	13	11.29
29.58	1/30/13	1	30	14	11.3
29.62	1/30/13	1	30	15	11.3
29.67	1/30/13	1	30	16	11.3
29.71	1/30/13	1	30	17	11.31
29.75	1/30/13	1	30	18	11.31
29.79	1/30/13	1	30	19	11.31
29.83	1/30/13	1	30	20	11.32
29.87	1/30/13	1	30	21	11.32
29.92	1/30/13	1	30	22	11.32
29.96	1/30/13	1	30	23	11.33
30	1/31/13	1	31	0	11.33
30.04	1/31/13	1	31	1	11.33
30.08	1/31/13	1	31	2	11.34
30.12	1/31/13	1	31	3	11.34
30.17	1/31/13	1	31	4	11.34
30.21	1/31/13	1	31	5	11.35
30.25	1/31/13	1	31	6	11.35
30.29	1/31/13	1	31	7	11.35
30.33	1/31/13	1	31	8	11.35
30.37	1/31/13	1	31	9	11.36
30.42	1/31/13	1	31	10	11.36
30.46	1/31/13	1	31	11	11.36
30.5	1/31/13	1	31	12	11.37
30.54	1/31/13	1	31	13	11.37
30.58	1/31/13	1	31	14	11.37
30.62	1/31/13	1	31	15	11.38
30.67	1/31/13	1	31	16	11.38
30.71	1/31/13	1	31	17	11.38
30.75	1/31/13	1	31	18	11.39
30.79	1/31/13	1	31	19	11.39
30.83	1/31/13	1	31	20	11.39
30.87	1/31/13	1	31	21	11.4
30.92	1/31/13	1	31	22	11.4
30.96	1/31/13	1	31	23	11.4
31	2/1/13	2	1	0	11.41
31.04	2/1/13	2	1	1	11.41
31.08	2/1/13	2	1	2	11.41
31.12	2/1/13	2	1	3	11.41
31.17	2/1/13	2	1	4	11.42
31.21	2/1/13	2	1	5	11.42
31.25	2/1/13	2	1	6	11.42
31.29	2/1/13	2	1	7	11.43
31.33	2/1/13	2	1	8	11.43
31.37	2/1/13	2	1	9	11.43
31.42	2/1/13	2	1	10	11.44
31.46	2/1/13	2	1	11	11.44
31.5	2/1/13	2	1	12	11.44
31.54	2/1/13	2	1	13	11.45
31.58	2/1/13	2	1	14	11.45
31.62	2/1/13	2	1	15	11.45
31.67	2/1/13	2	1	16	11.46
31.71	2/1/13	2	1	17	11.46
31.75	2/1/13	2	1	18	11.46
31.79	2/1/13	2	1	19	11.46
31.83	2/1/13	2	1	20	11.47
31.87	2/1/13	2	1	21	11.47
31.92	2/1/13	2	1	22	11.47
31.96	2/1/13	2	1	23	11.48
32	2/2/13	2	2	0	11.48
32.04	2/2/13	2	2	1	11.48
32.08	2/2/13	2	2	2	11.49
32.12	2/2/13	2	2	3	11.49
32.17	2/2/13	2	2	4	11.49
32.21	2/2/13	2	2	5	11.5
32.25	2/2/13	2	2	6	11.5
32.29	2/2/13	2	2	7	11.5
32.33	2/2/13	2	2	8	11.51
32.37	2/2/13	2	2	9	11.51
32.42	2/2/13	2	2	10	11.51
32.46	2/2/13	2	2	11	11.52
32.5	2/2/13	2	2	12	11.52
32.54	2/2/13	2	2	13	11.52
32.58	2/2/13	2	2	14	11.52
32.62	2/2/13	2	2	15	11.53
32.67	2/2/13	2	2	16	11.53
32.71	2/2/13	2	2	17	11.53
32.75	2/2/13	2	2	18	11.54
32.79	2/2/13	2	2	19	11.54
32.83	2/2/13	2	2	20	11.54
32.87	2/2/13	2	2	21	11.55
32.92	2/2/13	2	2	22	11.55
32.96	2/2/13	2	2	23	11.55
33	2/3/13	2	3	0	11.56
33.04	2/3/13	2	3	1	11.56
33.08	2/3/13	2	3	2	11.56
33.12	2/3/13	2	3	3	11.57
33.17	2/3/13	2	3	4	11.57
33.21	2/3/13	2	3	5	11.57
33.25	2/3/13	2	3	6	11.57
33.29	2/3/13	2	3	7	11.58
33.33	2/3/13	2	3	8	11.58
33.37	2/3/13	2	3	9	11.58
33.42	2/3/13	2	3	10	11.59
33.46	2/3/13	2	3	11	11.59
33.5	2/3/13	2	3	12	11.59
33.54	2/3/13	2	3	13	11.6
33.58	2/3/13	2	3	14	11.6
33.62	2/3/13	2	3	15	11.6
33.67	2/3/13	2	3	16	11.61
33.71	2/3/13	2	3	17	11.61
33.75	2/3/13	2	3	18	11.61
33.79	2/3/13	2	3	19	11.62
33.83	2/3/13	2	3	20	11.62
33.87	2/3/13	2	3	21	11.62
33.92	2/3/13	2	3	22	11.63
33.96	2/3/13	2	3	23	11.63
34	2/4/13	2	4	0	11.63
34.04	2/4/13	2	4	1	11.63
34.08	2/4/13	2	4	2	11.64
34.12	2/4/13	2	4	3	11.64
34.17	2/4/13	2	4	4	11.64
34.21	2/4/13	2	4	5	11.65
34.25	2/4/13	2	4	6	11.65
34.29	2/4/13	2	4	7	11.65
34.33	2/4/13	2	4	8	11.66
34.37	2/4/13	2	4	9	11.66
34.42	2/4/13	2	4	10	11.66
34.46	2/4/13	2	4	11	11.67
34.5	2/4/13	2	4	12	11.67
34.54	2/4/13	2	4	13	11.67
34.58	2/4/13	2	4	14	11.68
34.62	2/4/13	2	4	15	11.68
34.67	2/4/13	2	4	16	11.68
34.71	2/4/13	2	4	17	11.68
34.75	2/4/13	2	4	18	11.69
34.79	2/4/13	2	4	19	11.69
34.83	2/4/13	2	4	20	11.69
34.87	2/4/13	2	4	21	11.7
34.92	2/4/13	2	4	22	11.7
34.96	2/4/13	2	4	23	11.7
35	2/5/13	2	5	0	11.71
35.04	2/5/13	2	5	1	11.71
35.08	2/5/13	2	5	2	11.71
35.12	2/5/13	2	5	3	11.72
35.17	2/5/13	2	5	4	11.72
35.21	2/5/13	2	5	5	11.72
35.25	2/5/13	2	5	6	11.73
35.29	2/5/13	2	5	7	11.73
35.33	2/5/13	2	5	8	11.73
35.37	2/5/13	2	5	9	11.73
35.42	2/5/13	2	5	10	11.74
35.46	2/5/13	2	5	11	11.74
35.5	2/5/13	2	5	12	11.74
35.54	2/5/13	2	5	13	11.75
35.58	2/5/13	2	5	14	11.75
35.62	2/5/13	2	5	15	11.75
35.67	2/5/13	2	5	16	11.76
35.71	2/5/13	2	5	17	11.76
35.75	2/5/13	2	5	18	11.76
35.79	2/5/13	2	5	19	11.77
35.83	2/5/13	2	5	20	11.77
35.87	2/5/13	2	5	21	11.77
35.92	2/5/13	2	5	22	11.77
35.96	2/5/13	2	5	23	11.78
36	2/6/13	2	6	0	11.78
36.04	2/6/13	2	6	1	11.78
36.08	2/6/13	2	6	2	11.79
36.12	2/6/13	2	6	3	11.79
36.17	2/6/13	2	6	4	11.79
36.21	2/6/13	2	6	5	11.8
36.25	2/6/13	2	6	6	11.8
36.29	2/6/13	2	6	7	11.8
36.33	2/6/13	2	6	8	11.81
36.37	2/6/13	2	6	9	11.81
36.42	2/6/13	2	6	10	11.81
36.46	2/6/13	2	6	11	11.82
36.5	2/6/13	2	6	12	11.82
36.54	2/6/13	2	6	13	11.82
36.58	2/6/13	2	6	14	11.82
36.62	2/6/13	2	6	15	11.83
36.67	2/6/13	2	6	16	11.83
36.71	2/6/13	2	6	17	11.83
36.75	2/6/13	2	6	18	11.84
36.79	2/6/13	2	6	19	11.84
36.83	2/6/13	2	6	20	11.84
36.87	2/6/13	2	6	21	11.85
36.92	2/6/13	2	6	22	11.85
36.96	2/6/13	2	6	23	11.85
37	2/7/13	2	7	0	11.86
37.04	2/7/13	2	7	1	11.86
37.08	2/7/13	2	7	2	11.86
37.12	2/7/13	2	7	3	11.87
37.17	2/7/13	2	7	4	11.87
37.21	2/7/13	2	7	5	11.87
37.25	2/7/13	2	7	6	11.87
37.29	2/7/13	2	7	7	11.88
37.33	2/7/13	2	7	8	11.88
37.37	2/7/13	2	7	9	11.88
37.42	2/7/13	2	7	10	11.89
37.46	2/7/13	2	7	11	11.89
37.5	2/7/13	2	7	12	11.89
37.54	2/7/13	2	7	13	11.9
37.58	2/7/13	2	7	14	11.9
37.62	2/7/13	2	7	15	11.9
37.67	2/7/13	2	7	16	11.91
37.71	2/7/13	2	7	17	11.91
37.75	2/7/13	2	7	18	11.91
37.79	2/7/13	2	7	19	11.91
37.83	2/7/13	2	7	20	11.92
37.87	2/7/13	2	7	21	11.92
37.92	2/7/13	2	7	22	11.92
37.96	2/7/13	2	7	23	11.93
38	2/8/13	2	8	0	11.93
38.04	2/8/13	2	8	1	11.93
38.08	2/8/13	2	8	2	11.94
38.12	2/8/13	2	8	3	11.94
38.17	2/8/13	2	8	4	11.94
38.21	2/8/13	2	8	5	11.95
38.25	2/8/13	2	8	6	11.95
38.29	2/8/13	2	8	7	11.95
38.33	2/8/13	2	8	8	11.95
38.37	2/8/13	2	8	9	11.96
38.42	2/8/13	2	8	10	11.96
38.46	2/8/13	2	8	11	11.96
38.5	2/8/13	2	8	12	11.97
38.54	2/8/13	2	8	13	11.97
38.58	2/8/13	2	8	14	11.97
38.62	2/8/13	2	8	15	11.98
38.67	2/8/13	2	8	16	11.98
38.71	2/8/13	2	8	17	11.98
38.75	2/8/13	2	8	18	11.99
38.79	2/8/13	2	8	19	11.99
38.83	2/8/13	2	8	20	11.99
38.87	2/8/13	2	8	21	12
38.92	2/8/13	2	8	22	12
38.96	2/8/13	2	8	23	12
39	2/9/13	2	9	0	12
39.04	2/9/13	2	9	1	12.01
39.08	2/9/13	2	9	2	12.01
39.12	2/9/13	2	9	3	12.01
39.17	2/9/13	2	9	4	12.02
39.21	2/9/13	2	9	5	12.02
39.25	2/9/13	2	9	6	12.02
39.29	2/9/13	2	9	7	12.03
39.33	2/9/13	2	9	8	12.03
39.37	2/9/13	2	9	9	12.03
39.42	2/9/13	2	9	10	12.04
39.46	2/9/13	2	9	11	12.04
39.5	2/9/13	2	9	12	12.04
39.54	2/9/13	2	9	13	12.04
39.58	2/9/13	2	9	14	12.05
39.62	2/9/13	2	9	15	12.05
39.67	2/9/13	2	9	16	12.05
39.71	2/9/13	2	9	17	12.06
39.75	2/9/13	2	9	18	12.06
39.79	2/9/13	2	9	19	12.06
39.83	2/9/13	2	9	20	12.07
39.87	2/9/13	2	9	21	12.07
39.92	2/9/13	2	9	22	12.07
39.96	2/9/13	2	9	23	12.08
40	2/10/13	2	10	0	12.08
40.04	2/10/13	2	10	1	12.08
40.08	2/10/13	2	10	2	12.08
40.12	2/10/13	2	10	3	12.09
40.17	2/10/13	2	10	4	12.09
40.21	2/10/13	2	10	5	12.09
40.25	2/10/13	2	10	6	12.1
40.29	2/10/13	2	10	7	12.1
40.33	2/10/13	2	10	8	12.1
40.37	2/10/13	2	10	9	12.11
40.42	2/10/13	2	10	10	12.11
40.46	2/10/13	2	10	11	12.11
40.5	2/10/13	2	10	12	12.12
40.54	2/10/13	2	10	13	12.12
40.58	2/10/13	2	10	14	12.12
40.62	2/10/13	2	10	15	12.12
40.67	2/10/13	2	10	16	12.13
40.71	2/10/13	2	10	17	12.13
40.75	2/10/13	2	10	18	12.13
40.79	2/10/13	2	10	19	12.14
40.83	2/10/13	2	10	20	12.14
40.87	2/10/13	2	10	21	12.14
40.92	2/10/13	2	10	22	12.15
40.96	2/10/13	2	10	23	12.15
41	2/11/13	2	11	0	12.15
41.04	2/11/13	2	11	1	12.15
41.08	2/11/13	2	11	2	12.16
41.12	2/11/13	2	11	3	12.16
41.17	2/11/13	2	11	4	12.16
41.21	2/11/13	2	11	5	12.17
41.25	2/11/13	2	11	6	12.17
41.29	2/11/13	2	11	7	12.17
41.33	2/11/13	2	11	8	12.18
41.37	2/11/13	2	11	9	12.18
41.42	2/11/13	2	11	10	12.18
41.46	2/11/13	2	11	11	12.19
41.5	2/11/13	2	11	12	12.19
41.54	2/11/13	2	11	13	12.19
41.58	2/11/13	2	11	14	12.19
41.62	2/11/13	2	11	15	12.2
41.67	2/11/13	2	11	16	12.2
