Date	Date (UTC)	Month	Day	Hour (UTC)	food
309.04	11/6/13	11	6	1	12.19752552
309.08	11/6/13	11	6	2	11.95881124
309.12	11/6/13	11	6	3	11.72070182
309.17	11/6/13	11	6	4	11.4832678
309.21	11/6/13	11	6	5	11.24657954
309.25	11/6/13	11	6	6	11.01070718
309.29	11/6/13	11	6	7	10.77572062
309.33	11/6/13	11	6	8	10.54168947
309.37	11/6/13	11	6	9	10.3086831
309.42	11/6/13	11	6	10	10.07677055
309.46	11/6/13	11	6	11	9.84602053
309.5	11/6/13	11	6	12	9.616501427
309.54	11/6/13	11	6	13	9.388281249
309.58	11/6/13	11	6	14	9.161427623
309.62	11/6/13	11	6	15	8.93600777
309.67	11/6/13	11	6	16	8.712088487
309.71	11/6/13	11	6	17	8.489736127
309.75	11/6/13	11	6	18	8.269016577
309.79	11/6/13	11	6	19	8.04999524
309.83	11/6/13	11	6	20	7.832737019
309.87	11/6/13	11	6	21	7.617306291
309.92	11/6/13	11	6	22	7.403766893
309.96	11/6/13	11	6	23	7.1921821
310	11/6/13	11	6	0	6.982614612
310.04	11/7/13	11	7	1	6.775126526
310.08	11/7/13	11	7	2	6.569779326
310.12	11/7/13	11	7	3	6.36663386
310.17	11/7/13	11	7	4	6.165750326
310.21	11/7/13	11	7	5	5.967188249
310.25	11/7/13	11	7	6	5.771006468
310.29	11/7/13	11	7	7	5.577263115
310.33	11/7/13	11	7	8	5.386015601
310.37	11/7/13	11	7	9	5.197320596
310.42	11/7/13	11	7	10	5.011234015
310.46	11/7/13	11	7	11	4.827810999
310.5	11/7/13	11	7	12	4.647105901
310.54	11/7/13	11	7	13	4.469172267
310.58	11/7/13	11	7	14	4.294062824
310.62	11/7/13	11	7	15	4.121829459
310.67	11/7/13	11	7	16	3.952523209
310.71	11/7/13	11	7	17	3.786194243
310.75	11/7/13	11	7	18	3.622891848
310.79	11/7/13	11	7	19	3.462664415
310.83	11/7/13	11	7	20	3.305559421
310.87	11/7/13	11	7	21	3.151623421
310.92	11/7/13	11	7	22	3.000902029
310.96	11/7/13	11	7	23	2.853439907
311	11/7/13	11	7	0	2.709280752
311.04	11/8/13	11	8	1	2.56846728
311.08	11/8/13	11	8	2	2.431041218
311.12	11/8/13	11	8	3	2.297043288
311.17	11/8/13	11	8	4	2.166513197
311.21	11/8/13	11	8	5	2.039489624
311.25	11/8/13	11	8	6	1.916010207
311.29	11/8/13	11	8	7	1.796111538
311.33	11/8/13	11	8	8	1.679829144
311.37	11/8/13	11	8	9	1.567197483
311.42	11/8/13	11	8	10	1.45824993
311.46	11/8/13	11	8	11	1.353018767
311.5	11/8/13	11	8	12	1.251535179
311.54	11/8/13	11	8	13	1.153829235
311.58	11/8/13	11	8	14	1.059929889
311.62	11/8/13	11	8	15	0.969864965
311.67	11/8/13	11	8	16	0.883661152
311.71	11/8/13	11	8	17	0.801343993
311.75	11/8/13	11	8	18	0.72293788
311.79	11/8/13	11	8	19	0.648466047
311.83	11/8/13	11	8	20	0.577950562
311.87	11/8/13	11	8	21	0.51141232
311.92	11/8/13	11	8	22	0.448871038
311.96	11/8/13	11	8	23	0.390345247
312	11/8/13	11	8	0	0.335852291
312.04	11/9/13	11	9	1	0.285408317
312.08	11/9/13	11	9	2	0.239028272
312.12	11/9/13	11	9	3	0.196725901
312.17	11/9/13	11	9	4	0.158513737
312.21	11/9/13	11	9	5	0.124403104
312.25	11/9/13	11	9	6	0.09440411
312.29	11/9/13	11	9	7	0.068525645
312.33	11/9/13	11	9	8	0.046775375
312.37	11/9/13	11	9	9	0.029159748
312.42	11/9/13	11	9	10	0.015683982
312.46	11/9/13	11	9	11	0.00635207
312.5	11/9/13	11	9	12	0.001166779
312.54	11/9/13	11	9	13	0.000129644
312.58	11/9/13	11	9	14	0.003240972
312.62	11/9/13	11	9	15	0.010499843
312.67	11/9/13	11	9	16	0.021904104
312.71	11/9/13	11	9	17	0.037450376
312.75	11/9/13	11	9	18	0.057134054
312.79	11/9/13	11	9	19	0.080949303
312.83	11/9/13	11	9	20	0.108889068
312.87	11/9/13	11	9	21	0.140945069
312.92	11/9/13	11	9	22	0.177107806
312.96	11/9/13	11	9	23	0.217366565
313	11/9/13	11	9	0	0.261709416
313.04	11/10/13	11	10	1	0.310123219
313.08	11/10/13	11	10	2	0.362593628
313.12	11/10/13	11	10	3	0.419105094
313.17	11/10/13	11	10	4	0.479640873
313.21	11/10/13	11	10	5	0.544183026
313.25	11/10/13	11	10	6	0.612712428
313.29	11/10/13	11	10	7	0.685208772
313.33	11/10/13	11	10	8	0.761650576
313.37	11/10/13	11	10	9	0.842015189
313.42	11/10/13	11	10	10	0.926278796
313.46	11/10/13	11	10	11	1.01441643
313.5	11/10/13	11	10	12	1.106401972
313.54	11/10/13	11	10	13	1.202208165
313.58	11/10/13	11	10	14	1.301806621
313.62	11/10/13	11	10	15	1.405167825
313.67	11/10/13	11	10	16	1.51226115
313.71	11/10/13	11	10	17	1.623054861
313.75	11/10/13	11	10	18	1.737516128
313.79	11/10/13	11	10	19	1.855611034
313.83	11/10/13	11	10	20	1.977304584
313.87	11/10/13	11	10	21	2.102560719
313.92	11/10/13	11	10	22	2.231342321
313.96	11/10/13	11	10	23	2.363611231
314	11/10/13	11	10	0	2.499328254
314.04	11/11/13	11	11	1	2.638453174
314.08	11/11/13	11	11	2	2.780944766
314.12	11/11/13	11	11	3	2.926760805
314.17	11/11/13	11	11	4	3.075858085
314.21	11/11/13	11	11	5	3.228192424
314.25	11/11/13	11	11	6	3.383718681
314.29	11/11/13	11	11	7	3.542390772
314.33	11/11/13	11	11	8	3.704161679
314.37	11/11/13	11	11	9	3.868983464
314.42	11/11/13	11	11	10	4.036807288
314.46	11/11/13	11	11	11	4.207583421
314.5	11/11/13	11	11	12	4.381261259
314.54	11/11/13	11	11	13	4.557789336
314.58	11/11/13	11	11	14	4.737115345
314.62	11/11/13	11	11	15	4.919186146
314.67	11/11/13	11	11	16	5.103947788
314.71	11/11/13	11	11	17	5.291345522
314.75	11/11/13	11	11	18	5.481323818
314.79	11/11/13	11	11	19	5.673826383
314.83	11/11/13	11	11	20	5.868796172
314.87	11/11/13	11	11	21	6.066175412
314.92	11/11/13	11	11	22	6.265905616
314.96	11/11/13	11	11	23	6.467927598
315	11/11/13	11	11	0	6.672181497
315.04	11/12/13	11	12	1	6.878606786
315.08	11/12/13	11	12	2	7.087142298
315.12	11/12/13	11	12	3	7.297726238
315.17	11/12/13	11	12	4	7.510296207
315.21	11/12/13	11	12	5	7.724789216
315.25	11/12/13	11	12	6	7.941141704
315.29	11/12/13	11	12	7	8.159289563
315.33	11/12/13	11	12	8	8.379168151
315.37	11/12/13	11	12	9	8.600712313
315.42	11/12/13	11	12	10	8.8238564
315.46	11/12/13	11	12	11	9.04853429
315.5	11/12/13	11	12	12	9.274679406
315.54	11/12/13	11	12	13	9.502224736
315.58	11/12/13	11	12	14	9.731102855
315.62	11/12/13	11	12	15	9.96124594
315.67	11/12/13	11	12	16	10.19258579
315.71	11/12/13	11	12	17	10.42505387
315.75	11/12/13	11	12	18	10.65858128
315.79	11/12/13	11	12	19	10.89309882
315.83	11/12/13	11	12	20	11.128537
315.87	11/12/13	11	12	21	11.36482606
315.92	11/12/13	11	12	22	11.60189598
315.96	11/12/13	11	12	23	11.83967651
316	11/12/13	11	12	0	12.07809719
316.04	11/13/13	11	13	1	12.31708737
316.08	11/13/13	11	13	2	12.55657624
316.12	11/13/13	11	13	3	12.79649282
316.17	11/13/13	11	13	4	13.03676602
316.21	11/13/13	11	13	5	13.27732466
316.25	11/13/13	11	13	6	13.51809744
316.29	11/13/13	11	13	7	13.75901301
316.33	11/13/13	11	13	8	14
316.37	11/13/13	11	13	9	14.24098699
316.42	11/13/13	11	13	10	14.48190256
316.46	11/13/13	11	13	11	14.72267534
316.5	11/13/13	11	13	12	14.96323398
316.54	11/13/13	11	13	13	15.20350718
316.58	11/13/13	11	13	14	15.44342376
316.62	11/13/13	11	13	15	15.68291263
316.67	11/13/13	11	13	16	15.92190281
316.71	11/13/13	11	13	17	16.16032349
316.75	11/13/13	11	13	18	16.39810402
316.79	11/13/13	11	13	19	16.63517394
316.83	11/13/13	11	13	20	16.871463
316.87	11/13/13	11	13	21	17.10690118
316.92	11/13/13	11	13	22	17.34141872
316.96	11/13/13	11	13	23	17.57494613
317	11/13/13	11	13	0	17.80741421
317.04	11/14/13	11	14	1	18.03875406
317.08	11/14/13	11	14	2	18.26889715
317.12	11/14/13	11	14	3	18.49777526
317.17	11/14/13	11	14	4	18.72532059
317.21	11/14/13	11	14	5	18.95146571
317.25	11/14/13	11	14	6	19.1761436
317.29	11/14/13	11	14	7	19.39928769
317.33	11/14/13	11	14	8	19.62083185
317.37	11/14/13	11	14	9	19.84071044
317.42	11/14/13	11	14	10	20.0588583
317.46	11/14/13	11	14	11	20.27521078
317.5	11/14/13	11	14	12	20.48970379
317.54	11/14/13	11	14	13	20.70227376
317.58	11/14/13	11	14	14	20.9128577
317.62	11/14/13	11	14	15	21.12139321
317.67	11/14/13	11	14	16	21.3278185
317.71	11/14/13	11	14	17	21.5320724
317.75	11/14/13	11	14	18	21.73409438
317.79	11/14/13	11	14	19	21.93382459
317.83	11/14/13	11	14	20	22.13120383
317.87	11/14/13	11	14	21	22.32617362
317.92	11/14/13	11	14	22	22.51867618
317.96	11/14/13	11	14	23	22.70865448
318	11/14/13	11	14	0	22.89605221
318.04	11/15/13	11	15	1	23.08081385
318.08	11/15/13	11	15	2	23.26288466
318.12	11/15/13	11	15	3	23.44221066
318.17	11/15/13	11	15	4	23.61873874
318.21	11/15/13	11	15	5	23.79241658
318.25	11/15/13	11	15	6	23.96319271
318.29	11/15/13	11	15	7	24.13101654
318.33	11/15/13	11	15	8	24.29583832
318.37	11/15/13	11	15	9	24.45760923
318.42	11/15/13	11	15	10	24.61628132
318.46	11/15/13	11	15	11	24.77180758
318.5	11/15/13	11	15	12	24.92414191
318.54	11/15/13	11	15	13	25.07323919
318.58	11/15/13	11	15	14	25.21905523
318.62	11/15/13	11	15	15	25.36154683
318.67	11/15/13	11	15	16	25.50067175
318.71	11/15/13	11	15	17	25.63638877
318.75	11/15/13	11	15	18	25.76865768
318.79	11/15/13	11	15	19	25.89743928
318.83	11/15/13	11	15	20	26.02269542
318.87	11/15/13	11	15	21	26.14438897
318.92	11/15/13	11	15	22	26.26248387
318.96	11/15/13	11	15	23	26.37694514
319	11/15/13	11	15	0	26.48773885
319.04	11/16/13	11	16	1	26.59483218
319.08	11/16/13	11	16	2	26.69819338
319.12	11/16/13	11	16	3	26.79779183
319.17	11/16/13	11	16	4	26.89359803
319.21	11/16/13	11	16	5	26.98558357
319.25	11/16/13	11	16	6	27.0737212
319.29	11/16/13	11	16	7	27.15798481
319.33	11/16/13	11	16	8	27.23834942
319.37	11/16/13	11	16	9	27.31479123
319.42	11/16/13	11	16	10	27.38728757
319.46	11/16/13	11	16	11	27.45581697
319.5	11/16/13	11	16	12	27.52035913
319.54	11/16/13	11	16	13	27.58089491
319.58	11/16/13	11	16	14	27.63740637
319.62	11/16/13	11	16	15	27.68987678
319.67	11/16/13	11	16	16	27.73829058
319.71	11/16/13	11	16	17	27.78263343
319.75	11/16/13	11	16	18	27.82289219
319.79	11/16/13	11	16	19	27.85905493
319.83	11/16/13	11	16	20	27.89111093
319.87	11/16/13	11	16	21	27.9190507
319.92	11/16/13	11	16	22	27.94286595
319.96	11/16/13	11	16	23	27.96254962
320	11/16/13	11	16	0	27.9780959
320.04	11/17/13	11	17	1	27.98950016
320.08	11/17/13	11	17	2	27.99675903
320.12	11/17/13	11	17	3	27.99987036
320.17	11/17/13	11	17	4	27.99883322
320.21	11/17/13	11	17	5	27.99364793
320.25	11/17/13	11	17	6	27.98431602
320.29	11/17/13	11	17	7	27.97084025
320.33	11/17/13	11	17	8	27.95322462
320.37	11/17/13	11	17	9	27.93147436
320.42	11/17/13	11	17	10	27.90559589
320.46	11/17/13	11	17	11	27.8755969
320.5	11/17/13	11	17	12	27.84148626
320.54	11/17/13	11	17	13	27.8032741
320.58	11/17/13	11	17	14	27.76097173
320.62	11/17/13	11	17	15	27.71459168
320.67	11/17/13	11	17	16	27.66414771
320.71	11/17/13	11	17	17	27.60965475
320.75	11/17/13	11	17	18	27.55112896
320.79	11/17/13	11	17	19	27.48858768
320.83	11/17/13	11	17	20	27.42204944
320.87	11/17/13	11	17	21	27.35153395
320.92	11/17/13	11	17	22	27.27706212
320.96	11/17/13	11	17	23	27.19865601
321	11/17/13	11	17	0	27.11633885
321.04	11/18/13	11	18	1	27.03013503
321.08	11/18/13	11	18	2	26.94007011
321.12	11/18/13	11	18	3	26.84617076
321.17	11/18/13	11	18	4	26.74846482
321.21	11/18/13	11	18	5	26.64698123
321.25	11/18/13	11	18	6	26.54175007
321.29	11/18/13	11	18	7	26.43280252
321.33	11/18/13	11	18	8	26.32017086
321.37	11/18/13	11	18	9	26.20388846
321.42	11/18/13	11	18	10	26.08398979
321.46	11/18/13	11	18	11	25.96051038
321.5	11/18/13	11	18	12	25.8334868
321.54	11/18/13	11	18	13	25.70295671
321.58	11/18/13	11	18	14	25.56895878
321.62	11/18/13	11	18	15	25.43153272
321.67	11/18/13	11	18	16	25.29071925
321.71	11/18/13	11	18	17	25.14656009
321.75	11/18/13	11	18	18	24.99909797
321.79	11/18/13	11	18	19	24.84837658
321.83	11/18/13	11	18	20	24.69444058
321.87	11/18/13	11	18	21	24.53733559
321.92	11/18/13	11	18	22	24.37710815
321.96	11/18/13	11	18	23	24.21380576
322	11/18/13	11	18	0	24.04747679
322.04	11/19/13	11	19	1	23.87817054
322.08	11/19/13	11	19	2	23.70593718
322.12	11/19/13	11	19	3	23.53082773
322.17	11/19/13	11	19	4	23.3528941
322.21	11/19/13	11	19	5	23.172189
322.25	11/19/13	11	19	6	22.98876599
322.29	11/19/13	11	19	7	22.8026794
322.33	11/19/13	11	19	8	22.6139844
322.37	11/19/13	11	19	9	22.42273689
322.42	11/19/13	11	19	10	22.22899353
322.46	11/19/13	11	19	11	22.03281175
322.5	11/19/13	11	19	12	21.83424967
322.54	11/19/13	11	19	13	21.63336614
322.58	11/19/13	11	19	14	21.43022067
322.62	11/19/13	11	19	15	21.22487347
322.67	11/19/13	11	19	16	21.01738539
322.71	11/19/13	11	19	17	20.8078179
322.75	11/19/13	11	19	18	20.59623311
322.79	11/19/13	11	19	19	20.38269371
322.83	11/19/13	11	19	20	20.16726298
322.87	11/19/13	11	19	21	19.95000476
322.92	11/19/13	11	19	22	19.73098342
322.96	11/19/13	11	19	23	19.51026387
323	11/19/13	11	19	0	19.28791151
323.04	11/20/13	11	20	1	19.06399223
323.08	11/20/13	11	20	2	18.83857238
323.12	11/20/13	11	20	3	18.61171875
323.17	11/20/13	11	20	4	18.38349857
323.21	11/20/13	11	20	5	18.15397947
323.25	11/20/13	11	20	6	17.92322945
323.29	11/20/13	11	20	7	17.6913169
323.33	11/20/13	11	20	8	17.45831053
323.37	11/20/13	11	20	9	17.22427938
323.42	11/20/13	11	20	10	16.98929282
323.46	11/20/13	11	20	11	16.75342046
323.5	11/20/13	11	20	12	16.5167322
323.54	11/20/13	11	20	13	16.27929818
323.58	11/20/13	11	20	14	16.04118876
323.62	11/20/13	11	20	15	15.80247448
323.67	11/20/13	11	20	16	15.5632261
323.71	11/20/13	11	20	17	15.3235145
323.75	11/20/13	11	20	18	15.08341071
323.79	11/20/13	11	20	19	14.84298588
323.83	11/20/13	11	20	20	14.60231126
323.87	11/20/13	11	20	21	14.36145816
323.92	11/20/13	11	20	22	14.12049796
323.96	11/20/13	11	20	23	13.87950204
324	11/20/13	11	20	0	13.63854184
324.04	11/21/13	11	21	1	13.39768874
324.08	11/21/13	11	21	2	13.15701412
324.12	11/21/13	11	21	3	12.91658929
324.17	11/21/13	11	21	4	12.6764855
324.21	11/21/13	11	21	5	12.4367739
324.25	11/21/13	11	21	6	12.19752552
324.29	11/21/13	11	21	7	11.95881124
324.33	11/21/13	11	21	8	11.72070182
324.37	11/21/13	11	21	9	11.4832678
324.42	11/21/13	11	21	10	11.24657954
324.46	11/21/13	11	21	11	11.01070718
324.5	11/21/13	11	21	12	10.77572062
324.54	11/21/13	11	21	13	10.54168947
324.58	11/21/13	11	21	14	10.3086831
324.62	11/21/13	11	21	15	10.07677055
324.67	11/21/13	11	21	16	9.84602053
324.71	11/21/13	11	21	17	9.616501427
324.75	11/21/13	11	21	18	9.388281249
324.79	11/21/13	11	21	19	9.161427623
324.83	11/21/13	11	21	20	8.93600777
324.87	11/21/13	11	21	21	8.712088487
324.92	11/21/13	11	21	22	8.489736127
324.96	11/21/13	11	21	23	8.269016577
325	11/21/13	11	21	0	8.04999524
325.04	11/22/13	11	22	1	7.832737019
325.08	11/22/13	11	22	2	7.617306291
325.12	11/22/13	11	22	3	7.403766893
325.17	11/22/13	11	22	4	7.1921821
325.21	11/22/13	11	22	5	6.982614612
325.25	11/22/13	11	22	6	6.775126526
325.29	11/22/13	11	22	7	6.569779326
325.33	11/22/13	11	22	8	6.36663386
325.37	11/22/13	11	22	9	6.165750326
325.42	11/22/13	11	22	10	5.967188249
325.46	11/22/13	11	22	11	5.771006468
325.5	11/22/13	11	22	12	5.577263115
325.54	11/22/13	11	22	13	5.386015601
325.58	11/22/13	11	22	14	5.197320596
325.62	11/22/13	11	22	15	5.011234015
325.67	11/22/13	11	22	16	4.827810999
325.71	11/22/13	11	22	17	4.647105901
325.75	11/22/13	11	22	18	4.469172267
325.79	11/22/13	11	22	19	4.294062824
325.83	11/22/13	11	22	20	4.121829458
325.87	11/22/13	11	22	21	3.952523209
325.92	11/22/13	11	22	22	3.786194243
325.96	11/22/13	11	22	23	3.622891848
326	11/22/13	11	22	0	3.462664415
326.04	11/23/13	11	23	1	3.305559421
326.08	11/23/13	11	23	2	3.151623421
326.12	11/23/13	11	23	3	3.000902029
326.17	11/23/13	11	23	4	2.853439907
326.21	11/23/13	11	23	5	2.709280752
326.25	11/23/13	11	23	6	2.56846728
326.29	11/23/13	11	23	7	2.431041218
326.33	11/23/13	11	23	8	2.297043288
326.37	11/23/13	11	23	9	2.166513197
326.42	11/23/13	11	23	10	2.039489624
326.46	11/23/13	11	23	11	1.916010207
326.5	11/23/13	11	23	12	1.796111538
326.54	11/23/13	11	23	13	1.679829144
326.58	11/23/13	11	23	14	1.567197483
326.62	11/23/13	11	23	15	1.45824993
326.67	11/23/13	11	23	16	1.353018767
326.71	11/23/13	11	23	17	1.251535179
326.75	11/23/13	11	23	18	1.153829235
326.79	11/23/13	11	23	19	1.059929889
326.83	11/23/13	11	23	20	0.969864965
326.87	11/23/13	11	23	21	0.883661152
326.92	11/23/13	11	23	22	0.801343993
326.96	11/23/13	11	23	23	0.72293788
327	11/23/13	11	23	0	0.648466047
327.04	11/24/13	11	24	1	0.577950562
327.08	11/24/13	11	24	2	0.51141232
327.12	11/24/13	11	24	3	0.448871038
327.17	11/24/13	11	24	4	0.390345247
327.21	11/24/13	11	24	5	0.335852291
327.25	11/24/13	11	24	6	0.285408317
327.29	11/24/13	11	24	7	0.239028272
327.33	11/24/13	11	24	8	0.196725901
327.37	11/24/13	11	24	9	0.158513737
327.42	11/24/13	11	24	10	0.124403104
327.46	11/24/13	11	24	11	0.09440411
327.5	11/24/13	11	24	12	0.068525645
327.54	11/24/13	11	24	13	0.046775375
327.58	11/24/13	11	24	14	0.029159748
327.62	11/24/13	11	24	15	0.015683982
327.67	11/24/13	11	24	16	0.00635207
327.71	11/24/13	11	24	17	0.001166779
327.75	11/24/13	11	24	18	0.000129644
327.79	11/24/13	11	24	19	0.003240972
327.83	11/24/13	11	24	20	0.010499843
327.87	11/24/13	11	24	21	0.021904104
327.92	11/24/13	11	24	22	0.037450376
327.96	11/24/13	11	24	23	0.057134054
328	11/24/13	11	24	0	0.080949303
328.04	11/25/13	11	25	1	0.108889068
328.08	11/25/13	11	25	2	0.140945069
328.12	11/25/13	11	25	3	0.177107806
328.17	11/25/13	11	25	4	0.217366565
328.21	11/25/13	11	25	5	0.261709416
328.25	11/25/13	11	25	6	0.310123219
328.29	11/25/13	11	25	7	0.362593628
328.33	11/25/13	11	25	8	0.419105094
328.37	11/25/13	11	25	9	0.479640873
328.42	11/25/13	11	25	10	0.544183026
328.46	11/25/13	11	25	11	0.612712428
328.5	11/25/13	11	25	12	0.685208772
328.54	11/25/13	11	25	13	0.761650576
328.58	11/25/13	11	25	14	0.842015189
328.62	11/25/13	11	25	15	0.926278796
328.67	11/25/13	11	25	16	1.01441643
328.71	11/25/13	11	25	17	1.106401972
328.75	11/25/13	11	25	18	1.202208165
328.79	11/25/13	11	25	19	1.301806621
328.83	11/25/13	11	25	20	1.405167825
328.87	11/25/13	11	25	21	1.51226115
328.92	11/25/13	11	25	22	1.623054861
328.96	11/25/13	11	25	23	1.737516128
329	11/25/13	11	25	0	1.855611034
329.04	11/26/13	11	26	1	1.977304584
329.08	11/26/13	11	26	2	2.102560719
329.12	11/26/13	11	26	3	2.231342321
329.17	11/26/13	11	26	4	2.363611231
329.21	11/26/13	11	26	5	2.499328254
329.25	11/26/13	11	26	6	2.638453174
329.29	11/26/13	11	26	7	2.780944766
329.33	11/26/13	11	26	8	2.926760805
329.37	11/26/13	11	26	9	3.075858085
329.42	11/26/13	11	26	10	3.228192424
329.46	11/26/13	11	26	11	3.383718681
329.5	11/26/13	11	26	12	3.542390772
329.54	11/26/13	11	26	13	3.704161679
329.58	11/26/13	11	26	14	3.868983464
329.62	11/26/13	11	26	15	4.036807288
329.67	11/26/13	11	26	16	4.207583421
329.71	11/26/13	11	26	17	4.381261259
329.75	11/26/13	11	26	18	4.557789336
329.79	11/26/13	11	26	19	4.737115345
329.83	11/26/13	11	26	20	4.919186146
329.87	11/26/13	11	26	21	5.103947788
329.92	11/26/13	11	26	22	5.291345522
329.96	11/26/13	11	26	23	5.481323818
330	11/26/13	11	26	0	5.673826383
330.04	11/27/13	11	27	1	5.868796172
330.08	11/27/13	11	27	2	6.066175412
330.12	11/27/13	11	27	3	6.265905616
330.17	11/27/13	11	27	4	6.467927598
330.21	11/27/13	11	27	5	6.672181497
330.25	11/27/13	11	27	6	6.878606786
330.29	11/27/13	11	27	7	7.087142298
330.33	11/27/13	11	27	8	7.297726238
330.37	11/27/13	11	27	9	7.510296207
330.42	11/27/13	11	27	10	7.724789216
330.46	11/27/13	11	27	11	7.941141704
330.5	11/27/13	11	27	12	8.159289563
330.54	11/27/13	11	27	13	8.379168151
330.58	11/27/13	11	27	14	8.600712313
330.62	11/27/13	11	27	15	8.8238564
330.67	11/27/13	11	27	16	9.04853429
330.71	11/27/13	11	27	17	9.274679406
330.75	11/27/13	11	27	18	9.502224736
330.79	11/27/13	11	27	19	9.731102855
330.83	11/27/13	11	27	20	9.96124594
330.87	11/27/13	11	27	21	10.19258579
330.92	11/27/13	11	27	22	10.42505387
330.96	11/27/13	11	27	23	10.65858128
331	11/27/13	11	27	0	10.89309882
331.04	11/28/13	11	28	1	11.128537
331.08	11/28/13	11	28	2	11.36482606
331.12	11/28/13	11	28	3	11.60189598
331.17	11/28/13	11	28	4	11.83967651
331.21	11/28/13	11	28	5	12.07809719
331.25	11/28/13	11	28	6	12.31708737
331.29	11/28/13	11	28	7	12.55657624
331.33	11/28/13	11	28	8	12.79649282
331.37	11/28/13	11	28	9	13.03676602
331.42	11/28/13	11	28	10	13.27732466
331.46	11/28/13	11	28	11	13.51809744
331.5	11/28/13	11	28	12	13.75901301
331.54	11/28/13	11	28	13	14
331.58	11/28/13	11	28	14	14.24098699
331.62	11/28/13	11	28	15	14.48190256
331.67	11/28/13	11	28	16	14.72267534
331.71	11/28/13	11	28	17	14.96323398
331.75	11/28/13	11	28	18	15.20350718
331.79	11/28/13	11	28	19	15.44342376
331.83	11/28/13	11	28	20	15.68291263
331.87	11/28/13	11	28	21	15.92190281
331.92	11/28/13	11	28	22	16.16032349
331.96	11/28/13	11	28	23	16.39810402
332	11/28/13	11	28	0	16.63517394
332.04	11/29/13	11	29	1	16.871463
332.08	11/29/13	11	29	2	17.10690118
332.12	11/29/13	11	29	3	17.34141872
332.17	11/29/13	11	29	4	17.57494613
332.21	11/29/13	11	29	5	17.80741421
332.25	11/29/13	11	29	6	18.03875406
332.29	11/29/13	11	29	7	18.26889715
332.33	11/29/13	11	29	8	18.49777526
332.37	11/29/13	11	29	9	18.72532059
332.42	11/29/13	11	29	10	18.95146571
332.46	11/29/13	11	29	11	19.1761436
332.5	11/29/13	11	29	12	19.39928769
332.54	11/29/13	11	29	13	19.62083185
332.58	11/29/13	11	29	14	19.84071044
332.62	11/29/13	11	29	15	20.0588583
332.67	11/29/13	11	29	16	20.27521078
332.71	11/29/13	11	29	17	20.48970379
332.75	11/29/13	11	29	18	20.70227376
332.79	11/29/13	11	29	19	20.9128577
332.83	11/29/13	11	29	20	21.12139321
332.87	11/29/13	11	29	21	21.3278185
332.92	11/29/13	11	29	22	21.5320724
332.96	11/29/13	11	29	23	21.73409438
333	11/29/13	11	29	0	21.93382459
333.04	11/30/13	11	30	1	22.13120383
333.08	11/30/13	11	30	2	22.32617362
333.12	11/30/13	11	30	3	22.51867618
333.17	11/30/13	11	30	4	22.70865448
333.21	11/30/13	11	30	5	22.89605221
333.25	11/30/13	11	30	6	23.08081385
333.29	11/30/13	11	30	7	23.26288466
333.33	11/30/13	11	30	8	23.44221066
333.37	11/30/13	11	30	9	23.61873874
333.42	11/30/13	11	30	10	23.79241658
333.46	11/30/13	11	30	11	23.96319271
333.5	11/30/13	11	30	12	24.13101654
333.54	11/30/13	11	30	13	24.29583832
333.58	11/30/13	11	30	14	24.45760923
333.62	11/30/13	11	30	15	24.61628132
333.67	11/30/13	11	30	16	24.77180758
333.71	11/30/13	11	30	17	24.92414191
333.75	11/30/13	11	30	18	25.07323919
333.79	11/30/13	11	30	19	25.21905523
333.83	11/30/13	11	30	20	25.36154683
333.87	11/30/13	11	30	21	25.50067175
333.92	11/30/13	11	30	22	25.63638877
333.96	11/30/13	11	30	23	25.76865768
334	11/30/13	11	30	0	25.89743928
334.04	12/1/13	12	1	1	26.02269542
334.08	12/1/13	12	1	2	26.14438897
334.12	12/1/13	12	1	3	26.26248387
334.17	12/1/13	12	1	4	26.37694514
334.21	12/1/13	12	1	5	26.48773885
334.25	12/1/13	12	1	6	26.59483218
334.29	12/1/13	12	1	7	26.69819338
334.33	12/1/13	12	1	8	26.79779183
334.37	12/1/13	12	1	9	26.89359803
334.42	12/1/13	12	1	10	26.98558357
334.46	12/1/13	12	1	11	27.0737212
334.5	12/1/13	12	1	12	27.15798481
334.54	12/1/13	12	1	13	27.23834942
334.58	12/1/13	12	1	14	27.31479123
334.62	12/1/13	12	1	15	27.38728757
334.67	12/1/13	12	1	16	27.45581697
